name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,max_loading_percent
,,2317,4067,1.0,5.660017,12.236004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6337,511,1.0,5.489044,16.388966,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7039,6578,1.0,4.533991,13.737009,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4536,2145,1.0,7.063012,20.381966,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4536,2145,1.0,8.004997,19.975043,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3130,2145,1.0,5.641988,14.566948,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5369,4586,1.0,3.614028,10.586048,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4763,2766,1.0,1.883002,5.699947,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7812,2113,1.0,5.562007,13.257002,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,676,8023,1.0,0.85305,2.041996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,676,3558,1.0,0.484,1.153977,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,676,2642,1.0,7.55403,19.506047,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1157,7863,1.0,0.718982,1.712029,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8691,6480,1.0,2.251084,11.692956,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,8691,1562,1.0,2.29416,11.43692,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,7548,9034,1.0,4.436949,13.995949,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8739,5790,1.0,5.236033,11.510972,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8739,5670,1.0,0.547041,1.410981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3191,6255,1.0,2.98908,27.01724,0.0,0.0,1.94931682992182,1.0,1,ol,True,100.0
,,3212,1755,1.0,2.02796,13.12608,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,3212,1755,1.0,1.136916,10.666876,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,6104,4983,1.0,2.42,5.21994,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7947,3503,1.0,0.81796,1.951004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7414,7554,1.0,0.952996,2.726009,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7554,3814,1.0,3.120953,7.296058,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6549,7044,1.0,8.178027,24.779953,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6061,7293,1.0,6.413968,14.103034,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6695,6646,1.0,1.44595,3.735028,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5670,6695,1.0,1.871023,5.89996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,507,3058,1.0,2.262942,8.640973,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3114,4735,1.0,2.05048,22.4542,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3114,1539,1.0,1.77612,18.94528,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,3114,1539,1.0,1.74724,19.30628,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,1549,3114,1.0,1.14076,17.70344,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,2903,3114,1.0,0.89528,9.71812,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6115,5486,1.0,0.0,0.102124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4715,5486,1.0,3.69292,26.38284,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,7108,8454,1.0,0.0,0.09196,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8939,5841,1.0,0.79497,2.371963,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6705,6362,1.0,1.392952,3.456002,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7932,8498,1.0,1.768052,6.48802,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9165,403,1.0,1.18096,2.92699,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1531,4663,1.0,0.952996,2.775014,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4663,3750,1.0,2.17195,5.175049,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6462,5885,1.0,2.842048,5.610044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6462,1716,1.0,1.670042,3.848042,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3029,7438,1.0,4.438038,9.756956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7438,4350,1.0,0.715957,2.064986,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7947,1846,1.0,0.407044,1.561021,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2375,7947,1.0,4.610947,14.543958,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5712,1846,1.0,0.397969,1.444982,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,924,4270,1.0,5.785978,13.246959,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4270,4496,1.0,2.855963,7.350024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4270,4991,1.0,5.184971,15.184048,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4270,4991,1.0,5.29496,14.898004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4735,1539,1.0,1.28516,10.2524,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,8350,6549,1.0,0.0,0.090024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8350,8147,1.0,4.786034,10.519982,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,507,3368,1.0,5.610044,9.540003,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8096,3670,1.0,0.756008,0.931942,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8883,8096,1.0,0.154033,0.321981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6486,4363,1.0,3.353031,7.418994,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6486,4363,1.0,3.415951,7.256007,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1046,5790,1.0,3.593942,6.803951,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2992,6421,1.0,0.756976,1.379037,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4583,4793,1.0,1.246058,3.933952,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4793,9147,1.0,2.18405,4.802006,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3510,7119,1.0,6.218916,34.97384,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,3510,8582,1.0,6.339916,34.243,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,1782,8288,1.0,1.005994,3.996993,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6802,8793,1.0,3.853003,11.672023,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8800,3892,1.0,0.267047,0.638033,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6502,8800,1.0,1.104004,3.347949,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1654,5369,1.0,1.304017,3.951013,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1134,7974,1.0,0.91597,2.287021,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2965,6671,1.0,0.933999,2.239952,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3963,4640,1.0,1.959958,4.938978,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,736,2881,1.0,6.595952,19.692992,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2881,2751,1.0,3.727042,8.193999,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4562,7125,1.0,1.488058,3.543001,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,277,8289,1.0,8.992962,26.850021,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,933,8289,1.0,1.169949,2.786993,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,889,2023,1.0,0.0,0.102003,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,45,1285,1.0,8.889023,22.951038,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1285,1052,1.0,7.097013,17.604048,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1549,3728,1.0,1.47288,25.60212,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5192,4251,1.0,1.01398,2.94998,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5192,7214,1.0,1.47499,3.65904,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5192,4915,1.0,5.898024,14.05294,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7214,3392,1.0,1.569007,3.743014,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4251,3731,1.0,0.844943,2.559029,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6235,4251,1.0,2.098987,7.102942,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2465,7220,1.0,2.97297,7.086002,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6521,5435,1.0,1.946043,5.442943,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4861,5435,1.0,0.586003,1.392952,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7837,8362,1.0,0.612018,1.372019,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7002,2556,1.0,2.870967,9.056003,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8793,2556,1.0,3.769997,11.892001,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,772,740,1.0,1.739012,5.887981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,970,3191,1.0,4.77964,39.76776,0.0,0.0,1.59986798278073,1.0,1,ol,True,100.0
,,7514,7277,1.0,1.291796,8.38288,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,7277,7749,1.0,9.543996,49.991876,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7514,3440,1.0,1.26324,7.762876,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,478,6545,1.0,1.039027,2.110966,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8835,1404,1.0,0.0,0.105996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8347,8835,1.0,2.106973,6.58603,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8835,6352,1.0,2.994024,8.988969,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1404,5282,1.0,4.406941,13.77101,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5044,4758,1.0,0.507958,1.523027,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8126,7150,1.0,1.777006,5.387041,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2608,7150,1.0,1.842951,4.991976,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,59,6785,1.0,1.73998,5.489044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7344,1007,1.0,3.093002,9.232058,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1007,6360,1.0,3.398043,7.471024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,36,5131,1.0,6.07299,18.404947,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,699,5131,1.0,3.376989,8.715993,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1960,4652,1.0,2.481952,7.411008,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,856,6047,1.0,3.069044,6.521053,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8313,7210,1.0,6.591959,19.976979,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8313,7210,1.0,6.731956,19.599943,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8313,3127,1.0,6.241059,18.634,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1052,532,1.0,4.325992,12.916992,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,632,6688,1.0,2.556004,6.598977,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,632,6688,1.0,2.605977,6.46503,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6664,544,1.0,3.9688,19.93596,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,4363,8811,1.0,4.874001,14.769018,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5369,4496,1.0,3.864014,12.20406,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5369,1633,1.0,5.849987,17.545968,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5369,4738,1.0,6.852956,19.953021,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4536,7231,1.0,5.819011,14.433001,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4536,4901,1.0,0.36905,1.063953,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4536,4901,1.0,0.419023,1.04302,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5907,4536,1.0,0.510983,1.130019,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5907,4536,1.0,0.639001,1.161963,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6337,4485,1.0,3.391993,7.989993,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2644,9203,1.0,1.570943,6.242027,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6709,4393,1.0,2.64252,20.44704,0.0,0.0,1.49959135707937,1.0,1,ol,True,100.0
,,4148,7060,1.0,1.512984,4.404037,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8793,7060,1.0,2.963048,8.977958,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3880,8024,1.0,1.280059,5.505016,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7231,1743,1.0,3.070012,7.926952,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5036,6591,1.0,1.822018,5.097004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3565,5036,1.0,4.628008,10.175979,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8211,736,1.0,5.531999,13.721037,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8211,3907,1.0,5.638963,13.435961,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,755,8285,1.0,1.675003,5.074014,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8830,8500,1.0,6.302043,16.267966,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4666,277,1.0,1.643059,4.81701,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4666,277,1.0,1.678028,4.726018,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4666,6990,1.0,4.246979,9.339022,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8839,4666,1.0,13.76496,33.13706,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,277,8069,1.0,8.424988,18.524011,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8136,4393,1.0,4.27424,47.11772,0.0,0.0,1.49959135707937,1.0,1,ol,True,100.0
,,3814,5406,1.0,5.846962,13.933029,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1284,5086,1.0,1.186042,3.470038,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8037,3670,1.0,0.378972,0.525987,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3355,4696,1.0,4.10096,42.41028,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,4696,7016,1.0,5.09732,56.0994,0.0,0.0,1.54972966993005,1.0,1,ol,True,100.0
,,1210,4696,1.0,2.78692,29.51536,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,3852,1668,1.0,4.44312,31.746044,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,7670,3852,1.0,0.0,0.102124,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3852,8691,1.0,8.59584,44.56188,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3852,8691,1.0,8.751204,43.59388,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3852,3914,1.0,0.8228,5.6628,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3852,1126,1.0,0.807796,5.768796,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4170,9165,1.0,1.093961,2.823051,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2461,3358,1.0,9.177971,18.82397,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2035,2461,1.0,1.508991,4.427027,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2644,7414,1.0,0.447942,1.395977,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5954,2245,1.0,0.442981,1.096986,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5954,7797,1.0,0.0,0.108053,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5184,5174,1.0,2.59908,15.924084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9104,6502,1.0,2.015981,5.001051,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9104,7347,1.0,0.317988,0.918027,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9104,9147,1.0,1.142966,3.071948,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7896,7744,1.0,2.813008,7.262057,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1315,736,1.0,6.499031,15.485943,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8285,559,1.0,1.191971,2.726977,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2776,7756,1.0,0.877976,2.625942,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2776,8240,1.0,0.128018,0.381029,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7756,7347,1.0,1.784024,5.916053,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3365,2779,1.0,4.949021,14.401057,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6880,7612,1.0,3.225013,7.683984,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4537,2010,1.0,0.628958,1.440989,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4537,977,1.0,0.798963,2.515953,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,924,1350,1.0,2.892989,6.624024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4991,1350,1.0,1.55606,4.714039,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6521,354,1.0,0.0,0.099946,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7587,354,1.0,0.664048,1.361976,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3699,354,1.0,2.296943,6.725059,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6521,4443,1.0,1.630959,4.703996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7396,4850,1.0,1.214961,2.66805,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4850,7584,1.0,1.48104,4.488979,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7396,4052,1.0,0.0,0.09801,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5625,7396,1.0,1.331,3.746039,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5094,4052,1.0,1.304017,3.818034,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4052,5905,1.0,3.693041,8.454028,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4052,6917,1.0,2.045021,6.194958,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6440,3903,1.0,1.073028,3.384007,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7584,3337,1.0,0.764962,2.80599,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2791,5625,1.0,0.785048,2.299968,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3272,5094,1.0,0.767987,2.344012,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2751,3272,1.0,2.219019,4.715007,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1244,5230,1.0,4.572953,11.343992,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1283,752,1.0,2.250963,5.810057,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4190,6547,1.0,4.94406,15.596053,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6547,1374,1.0,0.555027,1.220043,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2779,5473,1.0,1.516009,3.467981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,45,4028,1.0,1.977019,4.344989,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1283,7198,1.0,2.625942,7.097013,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6249,7974,1.0,4.518019,13.233044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5226,2965,1.0,4.423034,13.48303,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6047,6143,1.0,3.285029,7.520029,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5140,3846,1.0,4.148001,12.568996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5140,5046,1.0,2.840959,8.28003,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7535,5140,1.0,6.431029,14.141028,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5885,6732,1.0,0.581042,1.609058,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6732,507,1.0,1.532949,4.625951,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4901,2463,1.0,4.881019,9.619016,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8500,1692,1.0,6.597041,20.811032,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5631,1692,1.0,6.67194,14.762,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2332,1692,1.0,6.794997,14.440019,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9016,4485,1.0,4.144008,9.109969,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3355,886,1.0,2.5992,26.9306,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,7548,4390,1.0,0.0,0.095953,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7838,7344,1.0,2.810951,7.862943,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1694,2151,1.0,0.78892,5.26108,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,6408,36,1.0,2.507967,6.474952,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,507,7185,1.0,2.706044,7.803048,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,924,4377,1.0,1.764059,5.81405,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,924,4377,1.0,1.728001,5.928032,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6448,3016,1.0,3.29232,34.82928,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,7577,1504,1.0,0.520058,1.104972,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3358,7577,1.0,0.462946,1.251987,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3358,1504,1.0,0.0,0.094017,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7896,1504,1.0,5.112976,11.242957,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3639,7009,1.0,2.430164,14.201044,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,481,1308,1.0,8.016008,18.350981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1308,4450,1.0,0.918027,2.020942,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2746,4986,1.0,1.038059,2.375956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7535,5841,1.0,1.081982,3.024032,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3940,3565,1.0,5.944004,18.752943,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2197,3940,1.0,2.212969,5.06506,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,886,7505,1.0,0.92416,8.90948,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,3814,1510,1.0,0.0,0.09196,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3814,5017,1.0,2.954941,8.873051,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1510,6570,1.0,0.0,0.090024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7002,8793,1.0,3.104013,6.822948,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4326,5336,1.0,1.796124,11.40304,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3029,4350,1.0,1.909017,10.833977,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1374,3029,1.0,0.192027,0.679052,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,977,4170,1.0,1.081014,3.278011,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2035,2010,1.0,2.577058,6.364963,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7659,8632,1.0,5.01424,28.76412,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,8748,933,1.0,4.408998,13.903989,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,565,8748,1.0,4.703996,13.698047,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3951,6725,1.0,5.452018,15.476021,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6725,2197,1.0,1.704043,5.161981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,940,481,1.0,2.000977,6.310997,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6787,5980,1.0,5.531031,16.516984,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4902,3191,1.0,8.36076,92.32936,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,1761,1320,1.0,1.513952,4.09101,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1320,124,1.0,6.431029,18.090952,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1761,4987,1.0,1.482008,4.170991,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4987,3234,1.0,6.296961,18.438948,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,933,4190,1.0,2.960991,6.779993,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1877,2441,1.0,1.058992,1.974962,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4902,7016,1.0,3.04684,26.45408,0.0,0.0,1.99945514277249,1.0,1,ol,True,100.0
,,6824,7307,1.0,0.0,0.10406,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1852,77,1.0,0.0,0.105996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,397,77,1.0,0.877008,2.553947,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1750,1852,1.0,4.435013,12.905981,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4740,4071,1.0,0.375947,0.934967,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4071,5568,1.0,1.647052,3.619957,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7303,5230,1.0,7.766022,17.076004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6207,5230,1.0,7.058051,18.220059,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7270,4989,1.0,1.63108,17.75312,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
