name,bus,p_mw,q_mvar,const_z_percent,const_i_percent,sn_mva,scaling,in_service,type,controllable
,6950,22.8,3.2,0.0,0.0,,1.0,True,,False
,6951,180.9,33.2,0.0,0.0,,1.0,True,,False
,6952,61.77,10.2,0.0,0.0,,1.0,True,,False
,6953,18.12,10.0,0.0,0.0,,1.0,True,,False
,6955,86.5,29.0,0.0,0.0,,1.0,True,,False
,6956,27.86,14.22,0.0,0.0,,1.0,True,,False
,6957,20.02,9.0,0.0,0.0,,1.0,True,,False
,6959,389.8,-68.1,0.0,0.0,,1.0,True,,False
,6960,56.56,18.4,0.0,0.0,,1.0,True,,False
,6963,120.10000000000001,2.5,0.0,0.0,,1.0,True,,False
,6964,125.0,107.2,0.0,0.0,,1.0,True,,False
,6965,94.4,13.5,0.0,0.0,,1.0,True,,False
,6971,83.36,2.6,0.0,0.0,,1.0,True,,False
,6972,92.10000000000001,43.8,0.0,0.0,,1.0,True,,False
,6974,0.6,0.1,0.0,0.0,,1.0,True,,False
,6975,36.04,22.3,0.0,0.0,,1.0,True,,False
,6976,53.06,75.8,0.0,0.0,,1.0,True,,False
,6978,19.4,2.8,0.0,0.0,,1.0,True,,False
,6980,195.5,67.9,0.0,0.0,,1.0,True,,False
,6984,125.2,1.2,0.0,0.0,,1.0,True,,False
,6986,112.10000000000001,36.3,0.0,0.0,,1.0,True,,False
,6991,89.7,17.5,0.0,0.0,,1.0,True,,False
,6996,190.3,84.7,0.0,0.0,,1.0,True,,False
,6997,30.03,8.6,0.0,0.0,,1.0,True,,False
,6999,2.3,0.8,0.0,0.0,,1.0,True,,False
,7000,46.35,28.7,0.0,0.0,,1.0,True,,False
,7001,51.16,12.0,0.0,0.0,,1.0,True,,False
,7002,2.9,0.0,0.0,0.0,,1.0,True,,False
,7004,10.01,2.0,0.0,0.0,,1.0,True,,False
,7006,9.31,0.8,0.0,0.0,,1.0,True,,False
,7008,4.2,0.6,0.0,0.0,,1.0,True,,False
,7010,84.59,21.7,0.0,0.0,,1.0,True,,False
,7012,18.5,3.8,0.0,0.0,,1.0,True,,False
,7015,190.0,72.7,0.0,0.0,,1.0,True,,False
,7017,53.26,29.5,0.0,0.0,,1.0,True,,False
,7018,52.56,12.8,0.0,0.0,,1.0,True,,False
,7020,226.8,53.3,0.0,0.0,,1.0,True,,False
,7021,14.92,5.4,0.0,0.0,,1.0,True,,False
,7037,19.52,6.4,0.0,0.0,,1.0,True,,False
,7038,324.90000000000003,37.3,0.0,0.0,,1.0,True,,False
,7039,21.82,6.3,0.0,0.0,,1.0,True,,False
,7041,220.98000000000002,91.0,0.0,0.0,,1.0,True,,False
,7042,6.91,1.9,0.0,0.0,,1.0,True,,False
,7043,120.60000000000001,35.1,0.0,0.0,,1.0,True,,False
,7044,1.9,0.0,0.0,0.0,,1.0,True,,False
,7046,339.90000000000003,70.5,0.0,0.0,,1.0,True,,False
,7047,12.91,5.1,0.0,0.0,,1.0,True,,False
,7049,120.0,26.0,0.0,0.0,,1.0,True,,False
,7051,111.0,36.6,0.0,0.0,,1.0,True,,False
,7053,129.7,27.1,0.0,0.0,,1.0,True,,False
,7054,125.2,8.5,0.0,0.0,,1.0,True,,False
,7058,28.93,8.3,0.0,0.0,,1.0,True,,False
,7065,41.25,48.4,0.0,0.0,,1.0,True,,False
,7066,6.31,5.1,0.0,0.0,,1.0,True,,False
,7067,2.8,1.0,0.0,0.0,,1.0,True,,False
,7068,258.79,42.82,0.0,0.0,,1.0,True,,False
,7069,142.9,25.8,0.0,0.0,,1.0,True,,False
,7070,80.19,23.6,0.0,0.0,,1.0,True,,False
,7071,62.67,14.6,0.0,0.0,,1.0,True,,False
,7073,15.72,9.7,0.0,0.0,,1.0,True,,False
,7076,18.82,6.8,0.0,0.0,,1.0,True,,False
,7081,152.20000000000002,53.2,0.0,0.0,,1.0,True,,False
,7083,236.6,33.7,0.0,0.0,,1.0,True,,False
,7085,10.81,3.6,0.0,0.0,,1.0,True,,False
,7086,20.22,7.3,0.0,0.0,,1.0,True,,False
,7089,82.89,41.3,0.0,0.0,,1.0,True,,False
,7091,44.65,8.8,0.0,0.0,,1.0,True,,False
,7093,22.3,3.1,0.0,0.0,,1.0,True,,False
,7096,109.5,33.6,0.0,0.0,,1.0,True,,False
,7098,102.0,26.6,0.0,0.0,,1.0,True,,False
,7099,35.94,22.3,0.0,0.0,,1.0,True,,False
,7100,4.61,1.7,0.0,0.0,,1.0,True,,False
,7107,282.5,56.2,0.0,0.0,,1.0,True,,False
,7111,0.1,0.0,0.0,0.0,,1.0,True,,False
,7115,117.5,91.0,0.0,0.0,,1.0,True,,False
,7116,0.0,-0.6,0.0,0.0,,1.0,True,,False
,7118,149.53,34.9,0.0,0.0,,1.0,True,,False
,7120,29.43,10.7,0.0,0.0,,1.0,True,,False
,7122,38.34,12.5,0.0,0.0,,1.0,True,,False
,7124,0.1,2.2,0.0,0.0,,1.0,True,,False
,7125,5.71,3.0,0.0,0.0,,1.0,True,,False
,7126,231.20000000000002,103.5,0.0,0.0,,1.0,True,,False
,7128,33.34,5.0,0.0,0.0,,1.0,True,,False
,7129,19.32,7.0,0.0,0.0,,1.0,True,,False
,7131,222.0,90.5,0.0,0.0,,1.0,True,,False
,7132,102.3,19.0,0.0,0.0,,1.0,True,,False
,7135,29.23,9.4,0.0,0.0,,1.0,True,,False
,7137,150.20000000000002,51.6,0.0,0.0,,1.0,True,,False
,7138,99.4,22.2,0.0,0.0,,1.0,True,,False
,7139,51.0,7.3,0.0,0.0,,1.0,True,,False
,7140,64.2,26.4,0.0,0.0,,1.0,True,,False
,7141,32.34,16.8,0.0,0.0,,1.0,True,,False
,7143,8.48,-1.82,0.0,0.0,,1.0,True,,False
,7144,46.75,24.4,0.0,0.0,,1.0,True,,False
,7146,41.8,5.9,0.0,0.0,,1.0,True,,False
,7148,6.01,2.0,0.0,0.0,,1.0,True,,False
,7149,26.03,-14.1,0.0,0.0,,1.0,True,,False
,7151,89.8,19.7,0.0,0.0,,1.0,True,,False
,7153,73.58,26.8,0.0,0.0,,1.0,True,,False
,7160,122.8,20.4,0.0,0.0,,1.0,True,,False
,7166,64.47,40.0,0.0,0.0,,1.0,True,,False
,7170,0.1,-9.6,0.0,0.0,,1.0,True,,False
,7172,51.7,7.4,0.0,0.0,,1.0,True,,False
,7173,77.91,5.03,0.0,0.0,,1.0,True,,False
,7175,10.21,3.3,0.0,0.0,,1.0,True,,False
,7176,17.62,7.7,0.0,0.0,,1.0,True,,False
,7178,47.0,6.7,0.0,0.0,,1.0,True,,False
,7180,1.0,0.2,0.0,0.0,,1.0,True,,False
,7181,290.8,30.5,0.0,0.0,,1.0,True,,False
,7183,16.7,2.4,0.0,0.0,,1.0,True,,False
,7185,4.75,-0.16,0.0,0.0,,1.0,True,,False
,7186,7.21,2.4,0.0,0.0,,1.0,True,,False
,7187,25.1,3.6,0.0,0.0,,1.0,True,,False
,7190,55.46,15.7,0.0,0.0,,1.0,True,,False
,7193,456.6,227.70000000000002,0.0,0.0,,1.0,True,,False
,7194,99.9,19.9,0.0,0.0,,1.0,True,,False
,7195,72.68,1.1,0.0,0.0,,1.0,True,,False
,7197,83.19,21.8,0.0,0.0,,1.0,True,,False
,7198,6.31,1.3,0.0,0.0,,1.0,True,,False
,7200,8.11,3.8,0.0,0.0,,1.0,True,,False
,7201,18.62,6.1,0.0,0.0,,1.0,True,,False
,7202,43.25,15.7,0.0,0.0,,1.0,True,,False
,7204,48.05,23.0,0.0,0.0,,1.0,True,,False
,7205,8.3,1.2,0.0,0.0,,1.0,True,,False
,7207,46.55,15.5,0.0,0.0,,1.0,True,,False
,7210,6.61,1.6,0.0,0.0,,1.0,True,,False
,7212,20.9,3.0,0.0,0.0,,1.0,True,,False
,7214,19.22,3.8,0.0,0.0,,1.0,True,,False
,7218,89.7,40.5,0.0,0.0,,1.0,True,,False
,7219,0.0,0.2,0.0,0.0,,1.0,True,,False
,7220,17.72,6.3,0.0,0.0,,1.0,True,,False
,7225,144.0,31.3,0.0,0.0,,1.0,True,,False
,7231,7.61,2.5,0.0,0.0,,1.0,True,,False
,7233,388.7,97.7,0.0,0.0,,1.0,True,,False
,7238,200.4,115.2,0.0,0.0,,1.0,True,,False
,7240,11.21,3.7,0.0,0.0,,1.0,True,,False
,7241,3.4,1.2,0.0,0.0,,1.0,True,,False
,7243,16.7,2.4,0.0,0.0,,1.0,True,,False
,7245,7.41,2.7,0.0,0.0,,1.0,True,,False
,7247,233.20000000000002,39.4,0.0,0.0,,1.0,True,,False
,7248,37.94,9.8,0.0,0.0,,1.0,True,,False
,7251,220.8,68.60000000000001,0.0,0.0,,1.0,True,,False
,7252,7.51,3.1,0.0,0.0,,1.0,True,,False
,7254,4.61,1.5,0.0,0.0,,1.0,True,,False
,7255,392.25,92.02,0.0,0.0,,1.0,True,,False
,7257,10.61,3.5,0.0,0.0,,1.0,True,,False
,7258,82.39,0.0,0.0,0.0,,1.0,True,,False
,7260,96.7,23.7,0.0,0.0,,1.0,True,,False
,7262,185.0,26.3,0.0,0.0,,1.0,True,,False
,7264,7.61,3.8,0.0,0.0,,1.0,True,,False
,7267,406.3,92.5,0.0,0.0,,1.0,True,,False
,7271,18.62,6.7,0.0,0.0,,1.0,True,,False
,7272,219.6,36.4,0.0,0.0,,1.0,True,,False
,7273,54.93,16.5,0.0,0.0,,1.0,True,,False
,7274,79.39,31.3,0.0,0.0,,1.0,True,,False
,7279,7.41,2.7,0.0,0.0,,1.0,True,,False
,7282,101.10000000000001,6.6,0.0,0.0,,1.0,True,,False
,7285,11.91,4.4,0.0,0.0,,1.0,True,,False
,7291,11.71,3.8,0.0,0.0,,1.0,True,,False
,7293,2.7,0.8,0.0,0.0,,1.0,True,,False
,7295,36.84,13.3,0.0,0.0,,1.0,True,,False
,7297,97.41,-4.48,0.0,0.0,,1.0,True,,False
,7300,36.04,12.0,0.0,0.0,,1.0,True,,False
,7303,0.4,0.1,0.0,0.0,,1.0,True,,False
,7304,82.89,32.6,0.0,0.0,,1.0,True,,False
,7309,256.0,69.9,0.0,0.0,,1.0,True,,False
,7310,102.60000000000001,12.0,0.0,0.0,,1.0,True,,False
,7311,56.66,15.6,0.0,0.0,,1.0,True,,False
,7314,29.53,2.4,0.0,0.0,,1.0,True,,False
,7316,210.9,48.3,0.0,0.0,,1.0,True,,False
,7320,201.4,47.5,0.0,0.0,,1.0,True,,False
,7321,36.94,62.6,0.0,0.0,,1.0,True,,False
,7322,18.22,6.3,0.0,0.0,,1.0,True,,False
,7325,69.7,9.9,0.0,0.0,,1.0,True,,False
,7332,36.54,22.6,0.0,0.0,,1.0,True,,False
,7333,26.43,9.9,0.0,0.0,,1.0,True,,False
,7334,25.13,14.0,0.0,0.0,,1.0,True,,False
,7335,45.75,15.8,0.0,0.0,,1.0,True,,False
,7339,23.83,8.6,0.0,0.0,,1.0,True,,False
,7340,37.44,0.0,0.0,0.0,,1.0,True,,False
,7341,169.0,70.8,0.0,0.0,,1.0,True,,False
,7343,31.03,8.9,0.0,0.0,,1.0,True,,False
,7346,101.3,17.6,0.0,0.0,,1.0,True,,False
,7347,16.52,6.3,0.0,0.0,,1.0,True,,False
,7348,75.56,13.04,0.0,0.0,,1.0,True,,False
,7350,61.67,16.3,0.0,0.0,,1.0,True,,False
,7352,127.3,26.7,0.0,0.0,,1.0,True,,False
,7353,28.53,11.5,0.0,0.0,,1.0,True,,False
,7355,12.71,4.2,0.0,0.0,,1.0,True,,False
,7359,88.2,21.0,0.0,0.0,,1.0,True,,False
,7361,223.31,61.3,0.0,0.0,,1.0,True,,False
,7364,6.31,1.3,0.0,0.0,,1.0,True,,False
,7365,70.48,22.5,0.0,0.0,,1.0,True,,False
,7366,1.5,0.4,0.0,0.0,,1.0,True,,False
,7370,34.9,5.0,0.0,0.0,,1.0,True,,False
,7371,10.01,4.3,0.0,0.0,,1.0,True,,False
,7374,53.06,19.2,0.0,0.0,,1.0,True,,False
,7378,41.5,5.9,0.0,0.0,,1.0,True,,False
,7379,105.67,0.56,0.0,0.0,,1.0,True,,False
,7383,6.11,2.2,0.0,0.0,,1.0,True,,False
,7384,1.1,0.0,0.0,0.0,,1.0,True,,False
,7389,16.62,5.5,0.0,0.0,,1.0,True,,False
,7391,142.0,27.8,0.0,0.0,,1.0,True,,False
,7393,55.66,22.4,0.0,0.0,,1.0,True,,False
,7396,41.45,17.3,0.0,0.0,,1.0,True,,False
,7397,100.3,17.2,0.0,0.0,,1.0,True,,False
,7398,168.9,113.0,0.0,0.0,,1.0,True,,False
,7399,30.03,18.6,0.0,0.0,,1.0,True,,False
,7402,59.67,6.0,0.0,0.0,,1.0,True,,False
,7403,19.02,5.4,0.0,0.0,,1.0,True,,False
,7404,0.0,-0.8,0.0,0.0,,1.0,True,,False
,7405,94.5,-27.8,0.0,0.0,,1.0,True,,False
,7409,107.2,45.6,0.0,0.0,,1.0,True,,False
,7412,33.64,13.7,0.0,0.0,,1.0,True,,False
,7413,23.43,8.5,0.0,0.0,,1.0,True,,False
,7414,16.22,5.0,0.0,0.0,,1.0,True,,False
,7416,106.4,19.0,0.0,0.0,,1.0,True,,False
,7418,18.02,12.2,0.0,0.0,,1.0,True,,False
,7419,415.5,103.4,0.0,0.0,,1.0,True,,False
,7420,8.11,2.7,0.0,0.0,,1.0,True,,False
,7421,65.67,25.6,0.0,0.0,,1.0,True,,False
,7423,123.10000000000001,20.9,0.0,0.0,,1.0,True,,False
,7425,1.8,0.6,0.0,0.0,,1.0,True,,False
,7429,60.37,54.7,0.0,0.0,,1.0,True,,False
,7432,116.8,59.0,0.0,0.0,,1.0,True,,False
,7436,18.32,5.3,0.0,0.0,,1.0,True,,False
,7437,121.3,20.7,0.0,0.0,,1.0,True,,False
,7438,12.71,2.5,0.0,0.0,,1.0,True,,False
,7440,5.44,2.14,0.0,0.0,,1.0,True,,False
,7443,111.9,118.3,0.0,0.0,,1.0,True,,False
,7446,34.9,5.0,0.0,0.0,,1.0,True,,False
,7448,15.96,2.18,0.0,0.0,,1.0,True,,False
,7449,108.8,28.1,0.0,0.0,,1.0,True,,False
,7450,227.49,61.6,0.0,0.0,,1.0,True,,False
,7451,49.45,16.5,0.0,0.0,,1.0,True,,False
,7455,9.01,3.3,0.0,0.0,,1.0,True,,False
,7456,96.2,23.3,0.0,0.0,,1.0,True,,False
,7460,10.11,3.7,0.0,0.0,,1.0,True,,False
,7462,178.70000000000002,31.3,0.0,0.0,,1.0,True,,False
,7467,15.72,5.2,0.0,0.0,,1.0,True,,False
,7468,1.5,0.4,0.0,0.0,,1.0,True,,False
,7469,13.72,8.5,0.0,0.0,,1.0,True,,False
,7472,251.47,90.86,0.0,0.0,,1.0,True,,False
,7474,84.79,12.5,0.0,0.0,,1.0,True,,False
,7475,59.67,27.1,0.0,0.0,,1.0,True,,False
,7476,106.8,22.2,0.0,0.0,,1.0,True,,False
,7477,47.95,29.7,0.0,0.0,,1.0,True,,False
,7483,0.4,0.1,0.0,0.0,,1.0,True,,False
,7484,44.35,10.8,0.0,0.0,,1.0,True,,False
,7485,4.41,2.7,0.0,0.0,,1.0,True,,False
,7486,38.04,18.0,0.0,0.0,,1.0,True,,False
,7487,0.2,0.7,0.0,0.0,,1.0,True,,False
,7488,70.08,35.0,0.0,0.0,,1.0,True,,False
,7495,10.11,3.7,0.0,0.0,,1.0,True,,False
,7496,4.4,2.2,0.0,0.0,,1.0,True,,False
,7499,136.2,4.8,0.0,0.0,,1.0,True,,False
,7500,39.84,24.6,0.0,0.0,,1.0,True,,False
,7501,128.9,73.7,0.0,0.0,,1.0,True,,False
,7506,4.0,0.8,0.0,0.0,,1.0,True,,False
,7508,88.0,36.2,0.0,0.0,,1.0,True,,False
,7509,46.35,14.9,0.0,0.0,,1.0,True,,False
,7510,0.1,0.0,0.0,0.0,,1.0,True,,False
,7513,1.4,100.0,0.0,0.0,,1.0,True,,False
,7515,3.8,0.6,0.0,0.0,,1.0,True,,False
,7516,9.01,4.0,0.0,0.0,,1.0,True,,False
,7518,97.97,31.8,0.0,0.0,,1.0,True,,False
,7526,125.4,17.8,0.0,0.0,,1.0,True,,False
,7527,211.0,59.3,0.0,0.0,,1.0,True,,False
,7530,26.23,8.4,0.0,0.0,,1.0,True,,False
,7531,13.82,5.0,0.0,0.0,,1.0,True,,False
,7532,43.15,15.4,0.0,0.0,,1.0,True,,False
,7533,20.62,6.7,0.0,0.0,,1.0,True,,False
,7535,21.83,6.3,0.0,0.0,,1.0,True,,False
,7537,130.5,17.2,0.0,0.0,,1.0,True,,False
,7538,40.85,15.7,0.0,0.0,,1.0,True,,False
,7540,346.42,89.04,0.0,0.0,,1.0,True,,False
,7542,72.48,44.9,0.0,0.0,,1.0,True,,False
,7543,29.65,7.18,0.0,0.0,,1.0,True,,False
,7547,281.3,40.9,0.0,0.0,,1.0,True,,False
,7548,20.92,9.35,0.0,0.0,,1.0,True,,False
,7550,101.48,19.53,0.0,0.0,,1.0,True,,False
,7553,2.9,1.0,0.0,0.0,,1.0,True,,False
,7554,2.1,0.8,0.0,0.0,,1.0,True,,False
,7556,34.44,12.1,0.0,0.0,,1.0,True,,False
,7558,8.98,-3.79,0.0,0.0,,1.0,True,,False
,7559,34.64,12.4,0.0,0.0,,1.0,True,,False
,7561,218.0,18.6,0.0,0.0,,1.0,True,,False
,7562,531.7,-12.8,0.0,0.0,,1.0,True,,False
,7566,13.9,1.9,0.0,0.0,,1.0,True,,False
,7569,80.8,11.6,0.0,0.0,,1.0,True,,False
,7572,126.60000000000001,28.7,0.0,0.0,,1.0,True,,False
,7574,29.03,6.1,0.0,0.0,,1.0,True,,False
,7577,45.95,15.4,0.0,0.0,,1.0,True,,False
,7578,136.9,11.4,0.0,0.0,,1.0,True,,False
,7580,32.1,4.5,0.0,0.0,,1.0,True,,False
,7582,5.01,1.8,0.0,0.0,,1.0,True,,False
,7583,127.60000000000001,45.3,0.0,0.0,,1.0,True,,False
,7584,27.93,8.9,0.0,0.0,,1.0,True,,False
,7587,10.11,4.4,0.0,0.0,,1.0,True,,False
,7588,9.71,3.2,0.0,0.0,,1.0,True,,False
,7590,11.21,3.7,0.0,0.0,,1.0,True,,False
,7591,159.4,-7.3,0.0,0.0,,1.0,True,,False
,7592,58.77,16.1,0.0,0.0,,1.0,True,,False
,7593,116.5,33.4,0.0,0.0,,1.0,True,,False
,7594,30.43,10.0,0.0,0.0,,1.0,True,,False
,7595,59.07,23.4,0.0,0.0,,1.0,True,,False
,7596,18.02,4.0,0.0,0.0,,1.0,True,,False
,7597,0.5,0.0,0.0,0.0,,1.0,True,,False
,7599,119.0,31.7,0.0,0.0,,1.0,True,,False
,7601,119.7,43.4,0.0,0.0,,1.0,True,,False
,7602,5.51,2.2,0.0,0.0,,1.0,True,,False
,7603,87.0,30.8,0.0,0.0,,1.0,True,,False
,7605,2.8,0.5,0.0,0.0,,1.0,True,,False
,7607,8.31,3.0,0.0,0.0,,1.0,True,,False
,7608,24.03,-56.8,0.0,0.0,,1.0,True,,False
,7609,26.82,24.2,0.0,0.0,,1.0,True,,False
,7610,115.4,31.0,0.0,0.0,,1.0,True,,False
,7612,6.31,2.5,0.0,0.0,,1.0,True,,False
,7613,41.8,5.9,0.0,0.0,,1.0,True,,False
,7614,70.48,17.6,0.0,0.0,,1.0,True,,False
,7619,136.95000000000002,87.7,0.0,0.0,,1.0,True,,False
,7622,90.5,12.8,0.0,0.0,,1.0,True,,False
,7623,32.74,10.5,0.0,0.0,,1.0,True,,False
,7624,164.41,101.14,0.0,0.0,,1.0,True,,False
,7625,78.89,45.6,0.0,0.0,,1.0,True,,False
,7631,37.94,3.4,0.0,0.0,,1.0,True,,False
,7632,91.60000000000001,20.3,0.0,0.0,,1.0,True,,False
,7633,5.5,0.8,0.0,0.0,,1.0,True,,False
,7637,429.5,163.1,0.0,0.0,,1.0,True,,False
,7639,68.78,35.0,0.0,0.0,,1.0,True,,False
,7642,90.3,5.7,0.0,0.0,,1.0,True,,False
,7643,124.10000000000001,-30.3,0.0,0.0,,1.0,True,,False
,7647,15.12,5.4,0.0,0.0,,1.0,True,,False
,7648,29.13,11.3,0.0,0.0,,1.0,True,,False
,7649,439.0,254.8,0.0,0.0,,1.0,True,,False
,7650,61.97,38.4,0.0,0.0,,1.0,True,,False
,7651,255.3,78.7,0.0,0.0,,1.0,True,,False
,7652,33.94,11.4,0.0,0.0,,1.0,True,,False
,7653,41.8,5.9,0.0,0.0,,1.0,True,,False
,7654,117.0,15.2,0.0,0.0,,1.0,True,,False
,7662,37.14,2.7,0.0,0.0,,1.0,True,,False
,7663,256.8,-61.8,0.0,0.0,,1.0,True,,False
,7664,16.52,5.5,0.0,0.0,,1.0,True,,False
,7665,93.4,27.8,0.0,0.0,,1.0,True,,False
,7666,42.66,-22.22,0.0,0.0,,1.0,True,,False
,7667,27.7,4.0,0.0,0.0,,1.0,True,,False
,7668,67.08,25.2,0.0,0.0,,1.0,True,,False
,7672,20.82,7.9,0.0,0.0,,1.0,True,,False
,7674,66.07000000000001,21.6,0.0,0.0,,1.0,True,,False
,7684,49.45,6.5,0.0,0.0,,1.0,True,,False
,7687,12.71,5.1,0.0,0.0,,1.0,True,,False
,7688,95.60000000000001,13.6,0.0,0.0,,1.0,True,,False
,7692,25.13,15.6,0.0,0.0,,1.0,True,,False
,7695,10.91,2.5,0.0,0.0,,1.0,True,,False
,7699,66.17,27.4,0.0,0.0,,1.0,True,,False
,7700,11.91,3.5,0.0,0.0,,1.0,True,,False
,7702,51.96,6.5,0.0,0.0,,1.0,True,,False
,7707,0.2,88.5,0.0,0.0,,1.0,True,,False
,7708,2.2,0.5,0.0,0.0,,1.0,True,,False
,7709,60.07,36.0,0.0,0.0,,1.0,True,,False
,7710,126.2,-12.5,0.0,0.0,,1.0,True,,False
,7712,15.12,4.9,0.0,0.0,,1.0,True,,False
,7714,85.9,93.8,0.0,0.0,,1.0,True,,False
,7715,15.6,2.2,0.0,0.0,,1.0,True,,False
,7719,70.78,43.8,0.0,0.0,,1.0,True,,False
,7720,38.94,11.0,0.0,0.0,,1.0,True,,False
,7721,17.02,5.5,0.0,0.0,,1.0,True,,False
,7722,220.20000000000002,83.2,0.0,0.0,,1.0,True,,False
,7723,39.64,4.4,0.0,0.0,,1.0,True,,False
,7724,65.97,64.1,0.0,0.0,,1.0,True,,False
,7726,46.05,22.0,0.0,0.0,,1.0,True,,False
,7728,20.82,6.7,0.0,0.0,,1.0,True,,False
,7730,71.58,48.2,0.0,0.0,,1.0,True,,False
,7731,137.0,33.2,0.0,0.0,,1.0,True,,False
,7732,7.0,1.0,0.0,0.0,,1.0,True,,False
,7733,65.57000000000001,44.6,0.0,0.0,,1.0,True,,False
,7737,31.84,9.2,0.0,0.0,,1.0,True,,False
,7738,82.29,29.6,0.0,0.0,,1.0,True,,False
,7743,8.31,3.0,0.0,0.0,,1.0,True,,False
,7744,24.23,4.7,0.0,0.0,,1.0,True,,False
,7745,58.5,8.3,0.0,0.0,,1.0,True,,False
,7747,122.7,-29.8,0.0,0.0,,1.0,True,,False
,7748,10.9,1.6,0.0,0.0,,1.0,True,,False
,7751,524.5,126.0,0.0,0.0,,1.0,True,,False
,7753,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,7755,8.03,5.5,0.0,0.0,,1.0,True,,False
,7756,17.52,5.7,0.0,0.0,,1.0,True,,False
,7759,10.61,1.0,0.0,0.0,,1.0,True,,False
,7764,11.01,3.6,0.0,0.0,,1.0,True,,False
,7765,78.89,25.6,0.0,0.0,,1.0,True,,False
,7767,11.91,3.9,0.0,0.0,,1.0,True,,False
,7768,3.4,0.5,0.0,0.0,,1.0,True,,False
,7769,47.15,15.5,0.0,0.0,,1.0,True,,False
,7771,223.6,51.8,0.0,0.0,,1.0,True,,False
,7773,27.23,10.1,0.0,0.0,,1.0,True,,False
,7774,151.5,7.9,0.0,0.0,,1.0,True,,False
,7777,153.0,21.5,0.0,0.0,,1.0,True,,False
,7780,108.5,35.3,0.0,0.0,,1.0,True,,False
,7781,1.4,0.5,0.0,0.0,,1.0,True,,False
,7782,26.13,8.5,0.0,0.0,,1.0,True,,False
,7783,11.01,5.5,0.0,0.0,,1.0,True,,False
,7785,113.4,11.9,0.0,0.0,,1.0,True,,False
,7786,30.03,9.6,0.0,0.0,,1.0,True,,False
,7787,7.0,1.0,0.0,0.0,,1.0,True,,False
,7792,7.81,2.8,0.0,0.0,,1.0,True,,False
,7793,97.5,13.9,0.0,0.0,,1.0,True,,False
,7794,44.35,5.1,0.0,0.0,,1.0,True,,False
,7795,12.91,4.7,0.0,0.0,,1.0,True,,False
,7798,86.5,29.0,0.0,0.0,,1.0,True,,False
,7801,223.1,31.8,0.0,0.0,,1.0,True,,False
,7803,91.10000000000001,33.5,0.0,0.0,,1.0,True,,False
,7808,169.5,27.7,0.0,0.0,,1.0,True,,False
,7811,22.83,3.8,0.0,0.0,,1.0,True,,False
,7812,1.8,0.5,0.0,0.0,,1.0,True,,False
,7813,34.9,5.0,0.0,0.0,,1.0,True,,False
,7814,149.1,-18.3,0.0,0.0,,1.0,True,,False
,7815,40.24,16.0,0.0,0.0,,1.0,True,,False
,7816,14.82,0.0,0.0,0.0,,1.0,True,,False
,7819,127.2,-10.7,0.0,0.0,,1.0,True,,False
,7820,179.0,22.9,0.0,0.0,,1.0,True,,False
,7822,34.34,12.2,0.0,0.0,,1.0,True,,False
,7823,9.21,3.4,0.0,0.0,,1.0,True,,False
,7825,32.44,20.1,0.0,0.0,,1.0,True,,False
,7826,137.20000000000002,41.9,0.0,0.0,,1.0,True,,False
,7833,134.7,17.5,0.0,0.0,,1.0,True,,False
,7837,10.11,4.3,0.0,0.0,,1.0,True,,False
,7840,26.53,7.1,0.0,0.0,,1.0,True,,False
,7844,38.64,6.0,0.0,0.0,,1.0,True,,False
,7849,12.6,1.8,0.0,0.0,,1.0,True,,False
,7852,40.65,16.0,0.0,0.0,,1.0,True,,False
,7860,178.9,9.1,0.0,0.0,,1.0,True,,False
,7863,11.41,0.3,0.0,0.0,,1.0,True,,False
,7864,84.99,19.6,0.0,0.0,,1.0,True,,False
,7865,2.2,0.8,0.0,0.0,,1.0,True,,False
,7866,88.5,10.8,0.0,0.0,,1.0,True,,False
,7868,101.9,20.0,0.0,0.0,,1.0,True,,False
,7871,17.02,2.0,0.0,0.0,,1.0,True,,False
,7876,64.21,5.59,0.0,0.0,,1.0,True,,False
,7877,0.3,-97.2,0.0,0.0,,1.0,True,,False
,7878,73.58,48.6,0.0,0.0,,1.0,True,,False
,7881,26.63,9.7,0.0,0.0,,1.0,True,,False
,7882,47.55,17.8,0.0,0.0,,1.0,True,,False
,7883,35.84,14.1,0.0,0.0,,1.0,True,,False
,7884,142.4,20.0,0.0,0.0,,1.0,True,,False
,7885,162.5,42.7,0.0,0.0,,1.0,True,,False
,7886,41.88,3.02,0.0,0.0,,1.0,True,,False
,7890,427.90000000000003,145.8,0.0,0.0,,1.0,True,,False
,7891,36.94,11.0,0.0,0.0,,1.0,True,,False
,7894,338.7,52.5,0.0,0.0,,1.0,True,,False
,7896,3.2,0.6,0.0,0.0,,1.0,True,,False
,7898,31.74,6.3,0.0,0.0,,1.0,True,,False
,7899,26.93,9.6,0.0,0.0,,1.0,True,,False
,7900,191.70000000000002,6.8,0.0,0.0,,1.0,True,,False
,7903,30.35,30.5,0.0,0.0,,1.0,True,,False
,7904,347.1,87.2,0.0,0.0,,1.0,True,,False
,7905,7.0,1.0,0.0,0.0,,1.0,True,,False
,7907,77.2,11.0,0.0,0.0,,1.0,True,,False
,7910,0.0,8.3,0.0,0.0,,1.0,True,,False
,7915,35.14,7.6,0.0,0.0,,1.0,True,,False
,7919,160.3,89.7,0.0,0.0,,1.0,True,,False
