bus,name,q_mvar,p_mw,vn_kv,step,max_step,in_service
7083,,-0.14,0.0,154.0,1,1,True
7085,,-0.08,0.0,110.0,1,1,True
7086,,-0.31,0.0,110.0,1,1,True
7087,,-30.43,0.0,150.0,1,1,True
7089,,-36.2,0.0,150.0,1,1,True
7090,,-0.66,0.0,150.0,1,1,True
7091,,-20.17,0.0,220.0,1,1,True
7093,,-4.33,0.0,154.0,1,1,True
7094,,-0.29,0.0,150.0,1,1,True
7095,,-57.66,0.0,380.0,1,1,True
7096,,-5.75,0.0,220.0,1,1,True
7097,,-7.17,0.0,220.0,1,1,True
7098,,-2.27,0.0,220.0,1,1,True
7099,,-1.63,0.0,150.0,1,1,True
7100,,-0.34,0.0,110.0,1,1,True
7101,,-0.457193,0.185509,380.0,1,1,True
7102,,-16.39,0.0,220.0,1,1,True
7104,,-7.46,0.0,380.0,1,1,True
7105,,-0.11,0.0,150.0,1,1,True
7107,,-8.6,0.0,380.0,1,1,True
7108,,-1.13,0.0,110.0,1,1,True
7110,,-1.49,0.0,110.0,1,1,True
7111,,-0.39,0.0,110.0,1,1,True
7115,,-45.743751,0.373436,380.0,1,1,True
7116,,-0.5,0.0,110.0,1,1,True
7117,,-39.83,0.0,380.0,1,1,True
7118,,-8.9,0.0,220.0,1,1,True
7119,,-6.17,0.0,220.0,1,1,True
7120,,-0.99,0.0,110.0,1,1,True
7121,,-13.03,0.0,380.0,1,1,True
7122,,-1.59,0.0,220.0,1,1,True
7123,,-16.73,0.0,220.0,1,1,True
7124,,-1.22,0.0,220.0,1,1,True
7125,,-0.18,0.0,110.0,1,1,True
7126,,-10.91,0.0,220.0,1,1,True
7128,,-0.38,0.0,220.0,1,1,True
7129,,-0.65,0.0,110.0,1,1,True
7130,,-0.42,0.0,110.0,1,1,True
7131,,-0.16,0.0,220.0,1,1,True
7132,,-1.84,0.0,220.0,1,1,True
7134,,-66.618267,0.321419,380.0,1,1,True
7135,,-0.68,0.0,110.0,1,1,True
7137,,-2.79,0.0,150.0,1,1,True
7138,,-2.16,0.0,220.0,1,1,True
7139,,-6.06,0.0,154.0,1,1,True
7140,,-1.05,0.0,110.0,1,1,True
7141,,-1.42,0.0,110.0,1,1,True
7142,,-0.39,0.0,150.0,1,1,True
7143,,-0.37,0.0,220.0,1,1,True
7144,,-3.66,0.0,220.0,1,1,True
7146,,-7.64,0.0,154.0,1,1,True
7147,,-10.89,0.0,220.0,1,1,True
7148,,-0.17,0.0,110.0,1,1,True
7149,,-0.84,0.0,110.0,1,1,True
7150,,-0.36,0.0,110.0,1,1,True
7151,,-0.36,0.0,120.0,1,1,True
7153,,-3.76,0.0,220.0,1,1,True
7154,,-0.32,0.0,110.0,1,1,True
7155,,-14.82,0.0,150.0,1,1,True
7156,,-10.34,0.0,400.0,1,1,True
7157,,-40.44,0.0,400.0,1,1,True
7159,,-9.72,0.0,380.0,1,1,True
7160,,-0.77,0.0,220.0,1,1,True
7161,,-2.48,0.0,220.0,1,1,True
7162,,-2.9,0.0,220.0,1,1,True
7163,,-152.683271,0.0,380.0,1,1,True
7164,,-9.26,0.0,220.0,1,1,True
7166,,-5.82,0.0,220.0,1,1,True
7167,,-0.91,0.0,150.0,1,1,True
7169,,-2.72,0.0,380.0,1,1,True
7170,,-1.28,0.0,220.0,1,1,True
7172,,-2.07,0.0,154.0,1,1,True
7173,,-19.71,0.0,220.0,1,1,True
7174,,-10.22,0.0,380.0,1,1,True
7175,,-0.62,0.0,110.0,1,1,True
7176,,-0.59,0.0,110.0,1,1,True
7177,,-2.45,0.0,220.0,1,1,True
7178,,-6.12,0.0,154.0,1,1,True
7179,,-4.220723,0.234234,380.0,1,1,True
7180,,-0.52,0.0,110.0,1,1,True
7181,,-29.529841,0.0,380.0,1,1,True
7183,,-3.56,0.0,154.0,1,1,True
7184,,-1.01,0.0,150.0,1,1,True
7185,,-0.61,0.0,110.0,1,1,True
7186,,-1.67,0.0,110.0,1,1,True
7187,,-6.2,0.0,154.0,1,1,True
7188,,-0.5,0.0,220.0,1,1,True
7189,,-0.11,0.0,150.0,1,1,True
7190,,-13.46,0.0,220.0,1,1,True
7192,,-7.17,0.0,220.0,1,1,True
7193,,-0.61,0.0,220.0,1,1,True
7194,,-6.19,0.0,150.0,1,1,True
7195,,-6.06,0.0,220.0,1,1,True
7196,,-4.38,0.08,380.0,1,1,True
7197,,-3.96,0.0,220.0,1,1,True
7198,,-0.52,0.0,110.0,1,1,True
7200,,-0.26,0.0,110.0,1,1,True
7201,,-2.0,0.0,220.0,1,1,True
7202,,-0.37,0.0,110.0,1,1,True
7203,,-16.62,0.0,220.0,1,1,True
7204,,-0.78,0.0,110.0,1,1,True
7205,,-3.78,0.0,154.0,1,1,True
7207,,-0.4,0.0,110.0,1,1,True
7209,,-0.44,0.0,110.0,1,1,True
7210,,-2.13,0.0,110.0,1,1,True
7212,,-0.17,0.0,154.0,1,1,True
7214,,-0.31,0.0,110.0,1,1,True
7215,,-0.68,0.0,110.0,1,1,True
7216,,-3.98,0.0,154.0,1,1,True
7217,,-6.22,0.0,220.0,1,1,True
7218,,-38.13,0.0,220.0,1,1,True
7219,,-2.19,0.0,220.0,1,1,True
7220,,-0.33,0.0,110.0,1,1,True
7221,,-5.0,0.0,220.0,1,1,True
7223,,-0.37,0.0,110.0,1,1,True
7224,,-13.990889,0.181549,220.0,1,1,True
7225,,-3.18,0.0,220.0,1,1,True
7228,,-0.62,0.0,150.0,1,1,True
7230,,-0.05,0.0,220.0,1,1,True
7231,,-0.93,0.0,110.0,1,1,True
7232,,-21.62,0.0,150.0,1,1,True
7233,,-41.94,0.0,380.0,1,1,True
7234,,-3.6,0.0,380.0,1,1,True
7235,,-1.99,0.0,220.0,1,1,True
7238,,-6.18,0.0,220.0,1,1,True
7239,,-2.77,0.0,220.0,1,1,True
7240,,-0.92,0.0,110.0,1,1,True
7241,,-0.19,0.0,110.0,1,1,True
7242,,-0.76,0.0,110.0,1,1,True
7243,,-1.21,0.0,154.0,1,1,True
7244,,-1.33,0.0,220.0,1,1,True
7245,,-0.61,0.0,110.0,1,1,True
7246,,-2.37,0.0,150.0,1,1,True
7247,,-104.569841,0.0,380.0,1,1,True
7248,,-2.26,0.0,220.0,1,1,True
7251,,-1.97,0.0,220.0,1,1,True
7253,,-0.06,0.0,220.0,1,1,True
7254,,-1.23,0.0,110.0,1,1,True
7255,,-9.45,0.0,220.0,1,1,True
7257,,-1.3,0.0,110.0,1,1,True
7258,,-0.15,0.0,220.0,1,1,True
7260,,-39.1,0.0,380.0,1,1,True
7261,,-35.98,0.0,380.0,1,1,True
7262,,-11.78,0.0,154.0,1,1,True
7263,,-3.42,0.0,220.0,1,1,True
7264,,-0.82,0.0,110.0,1,1,True
7265,,-2.12,0.0,220.0,1,1,True
7267,,-66.92,0.0,380.0,1,1,True
7268,,-0.02,0.0,150.0,1,1,True
7270,,-6.600444,0.090774,220.0,1,1,True
7271,,-0.83,0.0,110.0,1,1,True
7272,,-17.89,0.0,220.0,1,1,True
7273,,-6.75,0.0,220.0,1,1,True
7274,,-2.23,0.0,150.0,1,1,True
7275,,-8.38,0.0,220.0,1,1,True
7276,,-10.8,0.0,154.0,1,1,True
7279,,-0.56,0.0,110.0,1,1,True
7282,,-5.66,0.0,220.0,1,1,True
7284,,-20.08,0.0,380.0,1,1,True
7285,,-0.16,0.0,110.0,1,1,True
7286,,-46.28,0.0,380.0,1,1,True
7287,,-4.11,0.0,154.0,1,1,True
7288,,-26.5,0.0,220.0,1,1,True
7289,,-21.32,0.0,150.0,1,1,True
7290,,-15.49,0.0,380.0,1,1,True
7291,,-2.39,0.0,110.0,1,1,True
7293,,-1.09,0.0,110.0,1,1,True
7294,,-2.63,0.0,150.0,1,1,True
7295,,-1.05,0.0,110.0,1,1,True
7296,,-2.67,0.0,150.0,1,1,True
7297,,-16.55,0.0,220.0,1,1,True
7298,,-1.42,0.0,220.0,1,1,True
7300,,-0.11,0.0,110.0,1,1,True
7301,,-2.25,0.0,154.0,1,1,True
7303,,-1.39,0.0,110.0,1,1,True
7304,,-45.84,0.0,150.0,1,1,True
7305,,-5.38,0.0,220.0,1,1,True
7307,,-0.2,0.0,110.0,1,1,True
7308,,-1.32,0.0,220.0,1,1,True
7309,,-43.56,0.0,380.0,1,1,True
7310,,-66.849841,0.0,380.0,1,1,True
7311,,-7.45,0.0,220.0,1,1,True
7312,,-16.07,0.0,380.0,1,1,True
7313,,-23.056325,0.12635,380.0,1,1,True
7314,,-0.35,0.0,110.0,1,1,True
7315,,-0.09,0.0,220.0,1,1,True
7316,,-9.75,0.0,220.0,1,1,True
7317,,-2.1,0.0,380.0,1,1,True
7318,,-0.81,0.0,150.0,1,1,True
7319,,-0.15,0.0,220.0,1,1,True
7321,,-0.12,0.0,150.0,1,1,True
7322,,-0.48,0.0,110.0,1,1,True
7323,,-2.33,0.0,220.0,1,1,True
7324,,-0.41,0.0,220.0,1,1,True
7325,,-1.52,0.0,154.0,1,1,True
7331,,-11.4,0.0,220.0,1,1,True
7332,,-0.04,0.0,150.0,1,1,True
7333,,-9.57,0.0,110.0,1,1,True
7334,,-0.04,0.0,220.0,1,1,True
7335,,-3.42,0.0,110.0,1,1,True
7337,,-2.98,0.0,220.0,1,1,True
7338,,-8.41,0.0,150.0,1,1,True
7339,,-3.08,0.0,110.0,1,1,True
7340,,-0.67,0.0,220.0,1,1,True
7341,,-5.23,0.0,220.0,1,1,True
7342,,-61.36,0.0,380.0,1,1,True
7343,,-0.49,0.0,110.0,1,1,True
7344,,-0.61,0.0,110.0,1,1,True
7345,,-17.3,0.0,380.0,1,1,True
7346,,-0.12,0.0,220.0,1,1,True
7347,,-0.23,0.0,110.0,1,1,True
7348,,-8.77,0.0,220.0,1,1,True
7350,,-0.05,0.0,220.0,1,1,True
7351,,-4.49,0.0,380.0,1,1,True
7352,,-7.02,0.0,220.0,1,1,True
7353,,-0.72,0.0,110.0,1,1,True
7354,,-1.72,0.0,154.0,1,1,True
7355,,-0.65,0.0,110.0,1,1,True
7356,,-3.77,0.0,220.0,1,1,True
7357,,-7.29,0.0,150.0,1,1,True
7359,,-2.22,0.0,220.0,1,1,True
7360,,-14.29,0.0,220.0,1,1,True
7361,,-4.51,0.0,220.0,1,1,True
7363,,-19.69065,0.23465,380.0,1,1,True
7364,,-0.12,0.0,110.0,1,1,True
7365,,-4.82,0.0,220.0,1,1,True
7366,,-0.15,0.0,220.0,1,1,True
7367,,-0.6,0.0,150.0,1,1,True
7368,,-7.35,0.0,380.0,1,1,True
7370,,-2.95,0.0,154.0,1,1,True
7371,,-5.64,0.0,110.0,1,1,True
7372,,-1.81,0.0,220.0,1,1,True
7374,,-0.41,0.0,110.0,1,1,True
7376,,-0.63,0.0,220.0,1,1,True
7377,,-14.06,0.0,400.0,1,1,True
7378,,-8.21,0.0,154.0,1,1,True
7379,,-18.05,0.0,380.0,1,1,True
7380,,-0.28,0.0,150.0,1,1,True
7383,,-0.88,0.0,110.0,1,1,True
7384,,-1.53,0.0,110.0,1,1,True
7386,,-1.68,0.0,150.0,1,1,True
7387,,-12.79,0.0,380.0,1,1,True
7388,,-4.09,0.0,150.0,1,1,True
7389,,-1.68,0.0,110.0,1,1,True
7390,,-2.3,0.0,150.0,1,1,True
7391,,-17.77,0.0,220.0,1,1,True
7393,,-2.11,0.0,110.0,1,1,True
7394,,-87.69,0.0,380.0,1,1,True
7395,,-5.68,0.0,220.0,1,1,True
7396,,-0.93,0.0,110.0,1,1,True
7397,,-6.63,0.0,220.0,1,1,True
7398,,-123.25,0.0,380.0,1,1,True
7399,,-0.47,0.0,150.0,1,1,True
7402,,-3.6,0.0,220.0,1,1,True
7403,,-0.63,0.0,110.0,1,1,True
7404,,-0.39,0.0,110.0,1,1,True
7405,,-5.52,0.0,220.0,1,1,True
7408,,-1.03,0.0,150.0,1,1,True
7409,,-5.28,0.0,220.0,1,1,True
7410,,-0.68,0.0,150.0,1,1,True
7411,,-1.49,0.0,220.0,1,1,True
7412,,-0.75,0.0,220.0,1,1,True
7413,,-0.28,0.0,110.0,1,1,True
7414,,-0.18,0.0,110.0,1,1,True
7415,,-36.26699300000001,0.153313,380.0,1,1,True
7416,,-4.65,0.0,220.0,1,1,True
7417,,-90.374061,0.099436,380.0,1,1,True
7418,,-0.53,0.0,110.0,1,1,True
7419,,-37.13,0.0,380.0,1,1,True
7420,,-2.03,0.0,110.0,1,1,True
7421,,-2.34,0.0,220.0,1,1,True
7422,,-7.3,0.0,220.0,1,1,True
7423,,-25.95,0.0,380.0,1,1,True
7425,,-0.79,0.0,110.0,1,1,True
7427,,-120.17,0.0,380.0,1,1,True
7429,,-0.62,0.0,220.0,1,1,True
7432,,-1.63,0.0,150.0,1,1,True
7433,,-13.33,0.0,400.0,1,1,True
7434,,-0.46,0.0,150.0,1,1,True
7435,,-19.61,0.0,380.0,1,1,True
7436,,-7.32,0.0,220.0,1,1,True
7437,,-2.39,0.0,220.0,1,1,True
7438,,-0.56,0.0,110.0,1,1,True
7439,,-22.76,0.0,380.0,1,1,True
7440,,-0.93,0.0,110.0,1,1,True
7441,,-36.77,0.0,150.0,1,1,True
7442,,-17.05,0.0,380.0,1,1,True
7443,,-11.48,0.0,380.0,1,1,True
7444,,-3.24,0.0,220.0,1,1,True
7446,,-3.05,0.0,154.0,1,1,True
7447,,-92.73,0.0,380.0,1,1,True
7448,,-3.58,0.0,150.0,1,1,True
7449,,-30.9,0.0,150.0,1,1,True
7450,,-13.7,0.0,220.0,1,1,True
7451,,-4.13,0.0,110.0,1,1,True
7452,,-1.35,0.0,150.0,1,1,True
7453,,-3.49,0.0,220.0,1,1,True
7454,,-90.112445,0.135493,380.0,1,1,True
7455,,-0.62,0.0,110.0,1,1,True
7456,,-2.05,0.0,220.0,1,1,True
7457,,-83.185177,0.0,380.0,1,1,True
7458,,-2.0,0.0,220.0,1,1,True
7459,,-37.99,0.0,380.0,1,1,True
7460,,-0.76,0.0,110.0,1,1,True
7461,,-1.77,0.0,150.0,1,1,True
7462,,-5.6,0.0,220.0,1,1,True
7463,,-7.58,0.0,220.0,1,1,True
7466,,-2.35,0.0,220.0,1,1,True
7467,,-0.76,0.0,110.0,1,1,True
7468,,-0.66,0.0,110.0,1,1,True
7469,,-19.46,0.0,150.0,1,1,True
7470,,-33.11439,0.0,380.0,1,1,True
7471,,-20.52,0.0,380.0,1,1,True
7472,,-14.54,0.0,220.0,1,1,True
7474,,-2.55,0.0,220.0,1,1,True
7475,,-43.03,0.0,150.0,1,1,True
7476,,-0.97,0.0,110.0,1,1,True
7477,,-0.23,0.0,150.0,1,1,True
7478,,-2.06,0.0,220.0,1,1,True
7480,,-0.04,0.0,154.0,1,1,True
7481,,-0.04,0.0,150.0,1,1,True
7482,,-22.607741,0.234668,380.0,1,1,True
7483,,-0.93,0.0,110.0,1,1,True
7484,,-8.72,0.0,220.0,1,1,True
7485,,-1.58,0.0,110.0,1,1,True
7486,,-0.15,0.0,220.0,1,1,True
7487,,-0.04,0.0,220.0,1,1,True
7488,,-0.33,0.0,220.0,1,1,True
7490,,-4.29,0.0,220.0,1,1,True
7491,,-43.34,0.0,380.0,1,1,True
7492,,-4.14,0.0,220.0,1,1,True
7493,,-6.66,0.0,220.0,1,1,True
7495,,-0.25,0.0,110.0,1,1,True
7496,,-0.29,0.0,110.0,1,1,True
7499,,-7.58,0.0,220.0,1,1,True
7500,,-13.99,0.0,150.0,1,1,True
7501,,-25.37,0.0,380.0,1,1,True
7502,,-1.86,0.0,220.0,1,1,True
7504,,-5.56,0.0,380.0,1,1,True
7505,,-8.900675,0.135375,380.0,1,1,True
7506,,-17.65,0.0,220.0,1,1,True
7508,,-60.0,0.0,380.0,1,1,True
7509,,-20.62,0.0,220.0,1,1,True
7510,,-5.01,0.0,220.0,1,1,True
7511,,-2.28,0.0,380.0,1,1,True
7512,,-38.54949400000001,0.0,380.0,1,1,True
7513,,-21.43,0.0,220.0,1,1,True
7514,,-3.150444,0.090774,220.0,1,1,True
7515,,-0.68,0.0,110.0,1,1,True
7516,,-1.39,0.0,110.0,1,1,True
7517,,-0.3,0.0,110.0,1,1,True
7518,,-5.02,0.0,220.0,1,1,True
7520,,-5.08,0.15,220.0,1,1,True
7522,,-2.11,0.0,220.0,1,1,True
7523,,-6.59,0.0,220.0,1,1,True
7525,,-1.88,0.0,380.0,1,1,True
7526,,-7.64,0.0,154.0,1,1,True
7527,,-3.46,0.0,110.0,1,1,True
7528,,-13.62,0.0,220.0,1,1,True
7529,,-31.242294,0.0,380.0,1,1,True
7530,,-0.96,0.0,110.0,1,1,True
7531,,-0.43,0.0,220.0,1,1,True
7532,,-0.36,0.0,110.0,1,1,True
7533,,-0.71,0.0,110.0,1,1,True
7534,,-1.98,0.0,150.0,1,1,True
7535,,-2.01,0.0,110.0,1,1,True
7536,,-17.184121,0.0,380.0,1,1,True
7537,,-5.65,0.0,220.0,1,1,True
7538,,-2.08,0.0,220.0,1,1,True
7539,,-3.72,0.0,220.0,1,1,True
7540,,-43.55,0.0,380.0,1,1,True
7541,,-0.53,0.0,150.0,1,1,True
7542,,-3.86,0.0,150.0,1,1,True
7543,,-4.51,0.0,150.0,1,1,True
7544,,-35.83397500000001,0.237048,380.0,1,1,True
7546,,-26.93,0.0,380.0,1,1,True
7547,,-33.56,0.0,220.0,1,1,True
7548,,-1.56,0.0,110.0,1,1,True
7549,,-5.55,0.0,220.0,1,1,True
7550,,-4.41,0.0,220.0,1,1,True
7551,,-0.31,0.0,150.0,1,1,True
7552,,-22.68,0.0,380.0,1,1,True
7553,,-0.39,0.0,110.0,1,1,True
7554,,-0.42,0.0,110.0,1,1,True
7555,,-3.1,0.0,220.0,1,1,True
7556,,-0.87,0.0,110.0,1,1,True
7558,,-2.86,0.0,150.0,1,1,True
7559,,-2.66,0.0,110.0,1,1,True
7560,,-20.54,0.0,380.0,1,1,True
7561,,-36.29,0.0,380.0,1,1,True
7563,,0.17,0.0,220.0,1,1,True
7564,,-0.81,0.0,110.0,1,1,True
7566,,-2.23,0.0,154.0,1,1,True
7568,,-1.18,0.0,150.0,1,1,True
7569,,-6.96,0.0,154.0,1,1,True
7570,,-13.9,0.0,220.0,1,1,True
7571,,-48.75,0.0,380.0,1,1,True
7572,,-15.02,0.0,220.0,1,1,True
7573,,-2.12,0.0,220.0,1,1,True
7574,,-0.44,0.0,110.0,1,1,True
7575,,-0.5,0.0,220.0,1,1,True
7576,,-6.69,0.0,220.0,1,1,True
7577,,-0.6,0.0,110.0,1,1,True
7578,,-3.05,0.0,220.0,1,1,True
7579,,-0.17,0.0,220.0,1,1,True
7580,,-3.75,0.0,154.0,1,1,True
7581,,-3.44,0.0,220.0,1,1,True
7582,,-3.68,0.0,220.0,1,1,True
7583,,-57.43,0.0,150.0,1,1,True
7584,,-0.47,0.0,110.0,1,1,True
7586,,-0.87,0.0,150.0,1,1,True
7587,,-0.29,0.0,110.0,1,1,True
7588,,-0.26,0.0,110.0,1,1,True
7589,,-0.71,0.0,110.0,1,1,True
7590,,-0.9,0.0,110.0,1,1,True
7591,,-3.3,0.0,220.0,1,1,True
7592,,-4.11,0.0,220.0,1,1,True
7593,,-0.28,0.0,110.0,1,1,True
7594,,-0.41,0.0,110.0,1,1,True
7595,,-21.88,0.0,150.0,1,1,True
7596,,-3.3,0.0,220.0,1,1,True
7597,,-0.84,0.0,110.0,1,1,True
7598,,-2.13,0.0,220.0,1,1,True
7599,,-1.94,0.0,220.0,1,1,True
7600,,-0.62,0.0,220.0,1,1,True
7601,,-0.92,0.0,220.0,1,1,True
7602,,-1.43,0.0,110.0,1,1,True
7603,,-2.43,0.0,110.0,1,1,True
7605,,-1.26,0.0,110.0,1,1,True
7607,,-1.27,0.0,110.0,1,1,True
7608,,-2.69,0.0,220.0,1,1,True
7609,,-2.89,0.0,150.0,1,1,True
7610,,-28.85,0.0,220.0,1,1,True
7611,,-0.85,0.0,150.0,1,1,True
7612,,-0.44,0.0,110.0,1,1,True
7613,,-2.54,0.0,154.0,1,1,True
7614,,-3.92,0.0,220.0,1,1,True
7616,,-31.507823,0.203547,380.0,1,1,True
7617,,-1.69,0.0,220.0,1,1,True
7619,,-7.84,0.0,220.0,1,1,True
7620,,-0.84,0.0,150.0,1,1,True
7621,,-14.94,0.0,220.0,1,1,True
7622,,-6.78,0.0,154.0,1,1,True
7623,,-1.78,0.0,220.0,1,1,True
7624,,-61.4,0.0,380.0,1,1,True
7625,,-0.04,0.0,220.0,1,1,True
7628,,-1.15,0.0,220.0,1,1,True
7630,,-2.82,0.0,220.0,1,1,True
7631,,-11.17,0.0,220.0,1,1,True
7633,,-1.9,0.0,154.0,1,1,True
7634,,-1.86,0.0,220.0,1,1,True
7635,,-0.02,0.0,150.0,1,1,True
7636,,-6.18,0.29,380.0,1,1,True
7637,,-28.67,0.0,220.0,1,1,True
7639,,-34.52,0.0,380.0,1,1,True
7641,,-138.75,0.0,400.0,1,1,True
7642,,-19.04,0.0,380.0,1,1,True
7643,,-14.26,0.0,220.0,1,1,True
7645,,-33.48,0.0,380.0,1,1,True
7646,,-0.1,0.0,220.0,1,1,True
7647,,-0.63,0.0,110.0,1,1,True
7648,,-0.16,0.0,110.0,1,1,True
7649,,-148.04,0.0,380.0,1,1,True
7650,,-7.42,0.0,150.0,1,1,True
7651,,-6.5,0.0,220.0,1,1,True
7653,,-3.29,0.0,154.0,1,1,True
7654,,-2.87,0.0,220.0,1,1,True
7657,,-35.28,0.0,400.0,1,1,True
7659,,-5.169044,0.090774,220.0,1,1,True
7662,,-2.33,0.0,220.0,1,1,True
7663,,-36.73,0.0,380.0,1,1,True
7664,,-1.15,0.0,110.0,1,1,True
7665,,-29.52,0.0,150.0,1,1,True
7666,,-0.66,0.0,220.0,1,1,True
7667,,-13.66,0.0,154.0,1,1,True
7668,,-8.11,0.0,220.0,1,1,True
7671,,-35.53,0.0,380.0,1,1,True
7672,,-42.36,0.0,380.0,1,1,True
7673,,-46.858516,0.24033,380.0,1,1,True
7674,,-0.75,0.0,150.0,1,1,True
7676,,-5.24,0.0,154.0,1,1,True
7677,,-2.257591,0.0,220.0,1,1,True
7678,,-9.70055,0.0,220.0,1,1,True
7679,,-5.28,0.0,380.0,1,1,True
7681,,-0.09,0.0,150.0,1,1,True
7683,,-1.59,0.0,220.0,1,1,True
7684,,-3.53,0.0,220.0,1,1,True
7685,,-48.77,0.0,380.0,1,1,True
7687,,-15.31,0.0,380.0,1,1,True
7688,,-21.47,0.0,154.0,1,1,True
7689,,-5.28,0.0,380.0,1,1,True
7690,,-96.48,0.0,380.0,1,1,True
7691,,-3.43811,0.17252,220.0,1,1,True
7692,,-4.51,0.0,150.0,1,1,True
7693,,-0.04,0.0,220.0,1,1,True
7694,,-10.69,0.0,220.0,1,1,True
7695,,-1.34,0.0,110.0,1,1,True
7697,,-0.06,0.0,150.0,1,1,True
7698,,-19.62,0.0,380.0,1,1,True
7699,,-14.12,0.0,220.0,1,1,True
7700,,-0.43,0.0,150.0,1,1,True
7701,,-11.68,0.0,220.0,1,1,True
7702,,-5.14,0.0,110.0,1,1,True
7704,,-0.84,0.0,110.0,1,1,True
7705,,-1.57,0.0,220.0,1,1,True
7707,,-2.21,0.0,150.0,1,1,True
7708,,-0.58,0.0,220.0,1,1,True
7709,,-0.06,0.0,150.0,1,1,True
7710,,-10.61,0.0,220.0,1,1,True
7712,,-0.68,0.0,110.0,1,1,True
7713,,-1.08,0.0,220.0,1,1,True
7714,,-3.93,0.0,380.0,1,1,True
7715,,-2.31,0.0,154.0,1,1,True
7716,,-0.47,0.0,220.0,1,1,True
7718,,-2.66,0.0,220.0,1,1,True
7719,,-2.12,0.0,150.0,1,1,True
7720,,-0.64,0.0,110.0,1,1,True
7721,,-1.02,0.0,110.0,1,1,True
7722,,-0.61,0.0,220.0,1,1,True
7724,,-29.14,0.0,380.0,1,1,True
7725,,-2.03,0.0,220.0,1,1,True
7726,,-2.95,0.0,220.0,1,1,True
7728,,-2.25,0.0,110.0,1,1,True
7729,,-0.69,0.0,110.0,1,1,True
7730,,-130.762047,0.288552,380.0,1,1,True
7731,,-3.82,0.0,220.0,1,1,True
7732,,-1.51,0.0,154.0,1,1,True
7733,,-5.95,0.0,150.0,1,1,True
7734,,-0.36,0.0,150.0,1,1,True
7735,,-55.0,0.0,150.0,1,1,True
7737,,-5.23,0.0,220.0,1,1,True
7738,,-1.86,0.0,110.0,1,1,True
7739,,-0.97,0.0,150.0,1,1,True
7740,,-6.99,0.0,220.0,1,1,True
7743,,-1.37,0.0,110.0,1,1,True
7744,,-0.75,0.0,110.0,1,1,True
7745,,-4.93,0.0,154.0,1,1,True
7746,,-5.53,0.0,110.0,1,1,True
7747,,-7.11,0.0,220.0,1,1,True
7748,,-1.5,0.0,154.0,1,1,True
7749,,-9.41,0.0,220.0,1,1,True
7751,,-7.45,0.0,220.0,1,1,True
7752,,-0.13,0.0,220.0,1,1,True
7753,,-2.41,0.0,154.0,1,1,True
7755,,-0.12,0.0,150.0,1,1,True
7756,,-0.28,0.0,110.0,1,1,True
7759,,-1.7,0.0,110.0,1,1,True
7761,,-48.453399,0.304243,380.0,1,1,True
7762,,-0.15,0.0,150.0,1,1,True
7763,,-25.67,0.0,380.0,1,1,True
7764,,-0.5,0.0,110.0,1,1,True
7765,,-1.6,0.0,220.0,1,1,True
7766,,-1.98,0.0,220.0,1,1,True
7767,,-2.0,0.0,110.0,1,1,True
7768,,-3.28,0.0,154.0,1,1,True
7769,,-9.69,0.0,220.0,1,1,True
7770,,-13.4,0.0,380.0,1,1,True
7771,,-18.45,0.0,220.0,1,1,True
7774,,-5.0,0.0,220.0,1,1,True
7776,,-49.86,0.0,380.0,1,1,True
7777,,-28.85,0.0,380.0,1,1,True
7779,,-13.33,0.0,400.0,1,1,True
7780,,-49.63,0.0,380.0,1,1,True
7781,,-0.89,0.0,110.0,1,1,True
7782,,-0.37,0.0,110.0,1,1,True
7783,,-1.12,0.0,110.0,1,1,True
7785,,-5.4,0.0,220.0,1,1,True
7786,,-4.38,0.0,220.0,1,1,True
7787,,-1.3,0.0,154.0,1,1,True
7788,,-55.79,0.0,400.0,1,1,True
7789,,0.29,0.1,220.0,1,1,True
7790,,-1.33,0.0,220.0,1,1,True
7791,,-0.46,0.0,150.0,1,1,True
7792,,-0.4,0.0,110.0,1,1,True
7793,,-2.42,0.0,154.0,1,1,True
7794,,-4.0,0.0,220.0,1,1,True
7795,,-1.09,0.0,110.0,1,1,True
7796,,-2.09,0.0,220.0,1,1,True
7798,,-1.45,0.0,380.0,1,1,True
7800,,-0.14,0.0,150.0,1,1,True
7801,,-23.58,0.0,154.0,1,1,True
7802,,-20.394045,0.378102,380.0,1,1,True
7803,,-1.8,0.0,220.0,1,1,True
7804,,-30.46,0.0,220.0,1,1,True
7805,,-0.22,0.0,110.0,1,1,True
7806,,-56.53,0.0,380.0,1,1,True
7808,,-3.04,0.0,220.0,1,1,True
7809,,-43.0,0.0,380.0,1,1,True
7810,,-3.21,0.0,220.0,1,1,True
7811,,-0.26,0.0,110.0,1,1,True
7812,,-0.79,0.0,110.0,1,1,True
7813,,-2.53,0.0,154.0,1,1,True
7814,,-10.76,0.0,220.0,1,1,True
7815,,-17.25,0.0,380.0,1,1,True
7816,,-4.07,0.0,220.0,1,1,True
7817,,-0.3,0.0,150.0,1,1,True
7819,,-7.8,0.0,220.0,1,1,True
7820,,-25.28,0.0,380.0,1,1,True
7822,,-0.34,0.0,110.0,1,1,True
7823,,-2.63,0.0,220.0,1,1,True
7824,,-0.52,0.0,150.0,1,1,True
7825,,-2.37,0.0,150.0,1,1,True
7826,,-13.207291,0.101088,380.0,1,1,True
7827,,-13.090445,0.090774,220.0,1,1,True
