name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,tap_phase_shifter,parallel,df,in_service,max_loading_percent
,,1731,455,99.999,380.0,110.0,8.99691647652653,0.1899981,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,4745,5446,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4745,849,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4186,7498,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3730,759,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,5536,6062,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7417,3119,99.999,380.0,220.0,3.89139732050005,0.064599354,0.0,0.0,-0.000564,hv,0.0,,,0.28319999999999,,1.0,False,1,1.0,True,100.0
,,7417,3119,99.999,380.0,220.0,5.69969784981119,0.063599364,0.0,0.0,-0.001353,hv,0.0,,,0.3288,,1.0,False,1,1.0,True,100.0
,,3119,116,99.999,220.0,110.0,7.17723614841893,0.18199818,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3119,3327,99.999,220.0,110.0,7.03036417725019,0.18499815,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2426,6264,99.999,380.0,110.0,8.8103480307003,0.19399806,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,2426,6769,99.999,380.0,110.0,8.62288729973817,0.19799802,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3569,6848,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4395,6316,99.999,380.0,220.0,3.23451870989111,0.069699303,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,6316,3433,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2706,2533,99.999,380.0,220.0,3.36072834467641,0.066699333,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,2706,2533,99.999,380.0,220.0,3.42437702353611,0.064699353,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,2533,3028,99.999,220.0,110.0,7.55461895382734,0.1599984,0.0,0.0,0.0,hv,0.0,,,6.1984,,1.0,False,1,1.0,True,100.0
,,2533,1175,99.999,220.0,110.0,7.40416312292769,0.18199818,0.0,0.0,0.0,hv,0.0,,,6.1984,,1.0,False,1,1.0,True,100.0
,,4334,5848,99.999,380.0,110.0,8.99691647652653,0.1899981,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,5618,3803,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,5618,616,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6244,86,99.999,380.0,110.0,8.43541068742853,0.20099799,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,6244,86,99.999,380.0,110.0,9.55938042853728,0.17899821,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,9226,2060,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6786,921,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,840,1987,99.999,380.0,110.0,10.12109318595195,0.16799832,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,6728,8753,99.999,380.0,110.0,9.3715589146802,0.16499835,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,6728,1411,99.999,380.0,110.0,9.1844120479321,0.18699813,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,6318,8921,99.999,380.0,110.0,8.99691647652653,0.1899981,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3801,9055,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3801,9055,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4976,7343,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4976,6464,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7888,3152,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2169,4880,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2107,7852,99.999,220.0,110.0,7.9086215015864,0.16399836,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,9217,3128,99.999,220.0,110.0,4.29919252108211,0.04499955,0.0,0.0,0.0,hv,0.0,,,11.38209999999999,,1.0,False,1,1.0,True,100.0
,,9004,3206,99.999,220.0,110.0,4.21326654300143,0.05099949,0.0,0.0,0.0,hv,0.0,,,11.38209999999999,,1.0,False,1,1.0,True,100.0
,,1195,1196,99.999,220.0,110.0,7.03036417725019,0.18499815,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1195,1196,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,203,674,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,203,2487,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,5008,3641,99.999,380.0,110.0,9.55938042853728,0.17899821,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,5008,3641,99.999,380.0,110.0,9.74609180160928,0.17599824,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,2026,1273,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2026,1273,99.999,220.0,110.0,7.9086215015864,0.16399836,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,66,5536,99.999,380.0,220.0,3.17070822201781,0.063699363,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,66,7945,99.999,380.0,220.0,3.10719397914181,0.071599284,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,7945,8948,99.999,220.0,110.0,7.03036417725019,0.18499815,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7945,214,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2382,1920,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2382,1920,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6480,9034,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1562,5321,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6255,1755,99.999,380.0,220.0,3.2210632548768,0.08399916,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,1755,2983,99.999,220.0,110.0,12.32697448315745,0.23799762,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,5486,7108,99.999,220.0,110.0,10.95939219292851,0.26899731,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6115,8454,99.999,220.0,110.0,10.7315167272117,0.27499725,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4735,3049,99.999,380.0,220.0,2.91737661191022,0.076599234,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,4735,3049,99.999,380.0,220.0,2.85362675447297,0.077599224,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,3049,8350,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3049,6549,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3510,1782,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3728,3392,99.999,380.0,110.0,10.12109318595195,0.16799832,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3728,3731,99.999,380.0,110.0,9.3715589146802,0.16499835,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,970,7277,99.999,380.0,220.0,3.10719397914181,0.071599284,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,970,3440,99.999,380.0,220.0,3.044559288369,0.073599264,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,3440,478,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3440,478,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6664,4363,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7827,4536,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1668,3809,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1668,3809,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4393,4666,99.999,380.0,110.0,10.12109318595195,0.16799832,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,4696,3852,99.999,380.0,220.0,3.06859571654228,0.06199938,0.0,0.0,0.0,hv,0.0,,,1.5698,,1.0,False,1,1.0,True,100.0
,,4696,7670,99.999,380.0,220.0,2.74465470781859,0.045799542,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,4696,7670,99.999,380.0,220.0,2.68788057654961,0.046799532,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,5174,9104,99.999,220.0,110.0,5.78729943179526,0.154298457,0.0,0.0,0.0,hv,0.0,,,10.7143,,-1.0,False,1,1.0,True,100.0
,,2225,4758,99.999,380.0,110.0,8.62288729973817,0.19799802,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,7514,3594,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3364,5963,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1694,6732,99.999,220.0,110.0,7.61584381149326,0.17099829,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3355,8691,99.999,380.0,220.0,3.36072834467641,0.066699333,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,3355,7548,99.999,380.0,110.0,10.12109318595195,0.16799832,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,8691,7548,99.999,220.0,110.0,7.32267495882087,0.1599984,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,6448,7577,99.999,380.0,110.0,8.99691647652653,0.1899981,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,8136,3639,99.999,380.0,220.0,2.98100376377912,0.074599254,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,7505,3814,99.999,380.0,110.0,8.62288729973817,0.19799802,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,5336,3029,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,8632,4991,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3191,7119,99.999,380.0,220.0,3.29716212994999,0.067699323,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,3191,8582,99.999,380.0,220.0,3.36072834467641,0.066699333,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,3191,1320,99.999,380.0,110.0,10.12109318595195,0.16799832,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3191,4987,99.999,380.0,110.0,9.3715589146802,0.16499835,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,7016,4715,99.999,380.0,220.0,3.10719397914181,0.071599284,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,7016,4715,99.999,380.0,220.0,3.044559288369,0.073599264,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,7016,4715,99.999,380.0,220.0,2.98100376377912,0.074599254,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,4715,6824,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4715,6824,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1539,2091,99.999,380.0,110.0,9.55938042853728,0.17899821,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,1539,3920,99.999,380.0,110.0,9.74609180160928,0.17599824,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,8165,5230,99.999,220.0,110.0,7.76171914566899,0.16699833,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4989,36,99.999,220.0,110.0,7.9086215015864,0.16399836,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2151,507,99.999,220.0,110.0,7.32267495882087,0.1599984,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2151,507,99.999,220.0,110.0,7.17723614841893,0.18199818,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3016,7535,99.999,380.0,110.0,8.99691647652653,0.1899981,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3016,7535,99.999,380.0,110.0,8.8103480307003,0.19399806,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,402,7535,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7270,7584,99.999,220.0,110.0,6.59184859789766,0.19599804,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,5184,4740,99.999,220.0,110.0,7.46895235480041,0.17399826,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4326,4350,99.999,220.0,110.0,15.23206466322003,0.38699613,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,886,7749,99.999,380.0,220.0,3.36072834467641,0.066699333,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,886,3160,99.999,380.0,110.0,10.12109318595195,0.16799832,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,886,2644,99.999,380.0,110.0,9.3715589146802,0.16499835,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,2250,1052,99.999,220.0,110.0,7.17723614841893,0.18199818,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,2250,1052,99.999,220.0,110.0,7.03036417725019,0.18499815,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7224,940,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7224,940,99.999,220.0,110.0,6.73766881515853,0.19199808,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3914,3678,99.999,220.0,110.0,7.01766742102423,0.19599804,0.0,0.0,0.0,hv,0.0,,,7.43799999999999,,1.0,False,1,1.0,True,100.0
,,1126,3678,99.999,220.0,110.0,7.95182440392161,0.17399826,0.0,0.0,0.0,hv,0.0,,,7.43799999999999,,1.0,False,1,1.0,True,100.0
,,2903,2705,99.999,380.0,110.0,5.90250795827876,0.13599864,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,2903,575,99.999,380.0,110.0,6.01541031733651,0.13299867,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3212,5631,99.999,220.0,110.0,7.9086215015864,0.16399836,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,3212,2332,99.999,220.0,110.0,7.32267495882087,0.1599984,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,1210,7659,99.999,380.0,220.0,3.10719397914181,0.071599284,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,7659,4377,99.999,220.0,110.0,7.03036417725019,0.18499815,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,7009,2197,99.999,220.0,110.0,6.88452591336831,0.18899811,0.0,0.0,0.0,hv,0.0,,,4.9587,,1.0,False,1,1.0,True,100.0
,,4436,154,99.999,220.0,110.0,5.56618723561275,0.15799842,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4436,7729,99.999,220.0,110.0,6.95223520272534,0.17899821,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2938,340,99.999,220.0,110.0,4.445749172002,0.08399916,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2938,340,99.999,220.0,110.0,4.54665839400182,0.0799992,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2938,340,99.999,220.0,110.0,8.23183131014821,0.21899781,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2938,340,99.999,220.0,110.0,4.56647565850792,0.06899931,0.0,0.0,0.0,hv,0.0,,,4.78259999999999,,1.0,False,1,1.0,True,100.0
,,9015,3923,99.999,380.0,110.0,4.83548770592566,0.07199928,0.0,0.0,0.0,hv,0.0,,,0.0687,,-1.0,False,1,1.0,True,100.0
,,9015,3923,99.999,380.0,110.0,4.73866214187987,0.08199918,0.0,0.0,0.0,hv,0.0,,,0.0687,,-1.0,False,1,1.0,True,100.0
,,5326,2344,99.999,380.0,220.0,3.15128979696776,0.04499955,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,5326,8469,99.999,380.0,220.0,2.64230959047308,0.04799952,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,3102,8470,99.999,220.0,110.0,7.02637471149647,0.2199978,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2854,222,99.999,380.0,110.0,7.27392072995514,0.24099759,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,2854,222,99.999,380.0,110.0,4.64465989456896,0.08099919,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,4360,3025,99.999,220.0,110.0,8.04647090759015,0.15799842,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7829,7738,99.999,380.0,110.0,4.70745863391449,0.06899931,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,1533,8305,99.999,380.0,110.0,4.86652929003292,0.07499925,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,1533,8305,99.999,380.0,110.0,4.58658383316644,0.07599924,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,8733,8569,99.999,220.0,110.0,7.78321722762624,0.18899811,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8733,8569,99.999,220.0,110.0,7.80661399822448,0.20499795,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,662,7603,99.999,220.0,110.0,9.11056078508577,0.20699793,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,662,7603,99.999,220.0,110.0,6.80520380077857,0.21099789,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1977,7476,99.999,380.0,110.0,3.99776054228092,0.0799992,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,3103,7476,99.999,220.0,110.0,8.68896799246347,0.15899841,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3103,7476,99.999,220.0,110.0,8.00214491835305,0.2599974,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4860,7527,99.999,220.0,110.0,8.65008444689032,0.15399846,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8561,4860,99.999,380.0,220.0,3.31627454429871,0.05199948,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,8561,7527,99.999,380.0,110.0,4.51052958047661,0.07199928,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,8561,7527,99.999,380.0,110.0,4.53146491880423,0.06799932,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,4800,3371,99.999,380.0,220.0,3.02836097383468,0.04199958,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,4800,8381,99.999,380.0,110.0,4.08672276634104,0.07899921,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,3371,5217,99.999,220.0,110.0,7.34484812967122,0.16799832,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7363,1963,99.999,380.0,220.0,3.35928133849969,0.03799962,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,7363,1963,99.999,380.0,220.0,3.40516696995603,0.03699963,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,1685,8617,99.999,380.0,220.0,3.48508336919426,0.03899961,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,1685,3747,99.999,380.0,110.0,4.76436889933703,0.06299937,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,1685,3747,99.999,380.0,110.0,4.46316886936813,0.07399926,0.0,0.0,0.0,hv,0.0,,,0.68649999999999,,1.0,False,1,1.0,True,100.0
,,7313,7847,99.999,380.0,110.0,4.23252013699775,0.06899931,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
,,7977,6672,99.999,220.0,110.0,7.28949362093923,0.22799772,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7977,6672,99.999,220.0,110.0,7.06145910566269,0.18899811,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2348,1713,99.999,220.0,110.0,7.37650409932926,0.19499805,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2348,1713,99.999,220.0,110.0,7.21667204307277,0.19899801,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3687,5628,99.999,220.0,110.0,7.93289552209616,0.17699823,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3687,5628,99.999,220.0,110.0,8.08779102926759,0.17399826,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,464,4802,99.999,220.0,110.0,8.24028294018903,0.1499985,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,464,4802,99.999,220.0,110.0,9.20031459781849,0.14899851,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8357,3469,99.999,380.0,110.0,4.4414459881026,0.06599934,0.0,0.0,0.0,hv,0.0,,,5.21739999999999,,1.0,False,1,1.0,True,100.0
,,1752,3469,99.999,220.0,110.0,7.41989648756676,0.17099829,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1752,3469,99.999,220.0,110.0,7.2690341316439,0.17499825,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2584,4898,99.999,380.0,220.0,3.03843189093704,0.05299947,0.0,0.0,0.0,hv,0.0,,,5.2632,,1.0,False,1,1.0,True,100.0
